gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,56704,5120,5120,ck,0,0,3630.0328,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,818.98,247.16,0.0
gfx942,304,56704,5120,12800,ck,0,0,9946.2298,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,747.25,137.94,0.0
gfx942,304,56832,5120,4096,ck,0,0,2778.0519,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,858.05,300.83,0.0
gfx942,304,56832,5120,5120,ck,0,0,3649.1613,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,816.53,246.4,0.0
gfx942,304,56832,5120,12800,ck,0,0,10273.2581,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,725.09,133.84,0.0
gfx942,304,56960,5120,4096,ck,0,0,2819.0972,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.46,297.1,0.0
gfx942,304,56960,5120,5120,ck,0,0,3787.1229,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.55,237.94,0.0
gfx942,304,56960,5120,12800,ck,0,0,10172.9555,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,733.89,135.45,0.0
gfx942,304,57088,5120,4096,ck,0,0,2911.4504,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.42,288.3,0.0
gfx942,304,57088,5120,5120,ck,0,0,3758.3323,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,796.38,240.29,0.0
gfx942,304,57088,5120,12800,ck,0,0,9989.0822,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.08,138.24,0.0
gfx942,304,57216,5120,4096,ck,0,0,2907.0029,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.53,289.38,0.0
gfx942,304,57216,5120,5120,ck,0,0,3674.8783,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,816.29,246.28,0.0
gfx942,304,57216,5120,12800,ck,0,0,10060.9034,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,745.4,137.54,0.0
gfx942,304,57344,5120,4096,ck,0,0,2807.4788,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.71,300.29,0.0
gfx942,304,57344,5120,5120,ck,0,0,3765.7794,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,798.37,240.86,0.0
gfx942,304,57344,5120,12800,ck,0,0,10023.5788,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.85,138.35,0.0
gfx942,304,57472,5120,4096,ck,0,0,2906.523,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.36,290.69,0.0
gfx942,304,57472,5120,5120,ck,0,0,3848.2089,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,783.01,236.21,0.0
gfx942,304,57472,5120,12800,ck,0,0,10116.4445,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,744.63,137.37,0.0
gfx942,304,57600,5120,4096,ck,0,0,2878.048,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,839.43,294.2,0.0
gfx942,304,57600,5120,5120,ck,0,0,3700.6948,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,816.04,246.16,0.0
gfx942,304,57600,5120,12800,ck,0,0,10412.762,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,725.05,133.74,0.0
gfx942,304,57728,5120,4096,ck,0,0,2932.05,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.8,289.41,0.0
gfx942,304,57728,5120,5120,ck,0,0,3847.2299,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,786.7,237.29,0.0
gfx942,304,57728,5120,12800,ck,0,0,10128.9421,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,747.02,137.78,0.0
gfx942,304,57856,5120,4096,ck,0,0,2852.7656,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,850.63,298.09,0.0
gfx942,304,57856,5120,5120,ck,0,0,3763.1217,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,806.06,243.12,0.0
gfx942,304,57856,5120,12800,ck,0,0,10125.1718,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,748.96,138.12,0.0
gfx942,304,57984,5120,4096,ck,0,0,2928.9438,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,830.34,290.97,0.0
gfx942,304,57984,5120,5120,ck,0,0,3799.0744,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,800.2,241.33,0.0
gfx942,304,57984,5120,12800,ck,0,0,10235.7212,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,742.51,136.92,0.0
gfx942,304,58112,5120,4096,ck,0,0,2896.0566,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,841.63,294.91,0.0
gfx942,304,58112,5120,5120,ck,0,0,3801.6999,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,801.42,241.69,0.0
gfx942,304,58112,5120,12800,ck,0,0,10181.0399,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,748.14,137.95,0.0
gfx942,304,58240,5120,4096,ck,0,0,2914.3342,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.19,293.69,0.0
gfx942,304,58240,5120,5120,ck,0,0,3791.7423,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.29,242.84,0.0
gfx942,304,58240,5120,12800,ck,0,0,10156.6493,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,751.59,138.57,0.0
gfx942,304,58368,5120,4096,ck,0,0,2862.9015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,855.12,299.6,0.0
gfx942,304,58368,5120,5120,ck,0,0,3822.7436,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,800.52,241.38,0.0
gfx942,304,58368,5120,12800,ck,0,0,10453.0655,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,731.88,134.92,0.0
gfx942,304,58496,5120,4096,ck,0,0,2865.7959,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.13,299.94,0.0
gfx942,304,58496,5120,5120,ck,0,0,3853.1034,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,795.95,239.99,0.0
gfx942,304,58496,5120,12800,ck,0,0,10281.6072,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,745.72,137.46,0.0
gfx942,304,58624,5120,4096,ck,0,0,2993.0285,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,821.53,287.8,0.0
gfx942,304,58624,5120,5120,ck,0,0,3855.9937,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,797.09,240.32,0.0
gfx942,304,58624,5120,12800,ck,0,0,10516.6066,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,730.65,134.67,0.0
gfx942,304,58752,5120,4096,ck,0,0,2913.0264,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.94,296.34,0.0
gfx942,304,58752,5120,5120,ck,0,0,3821.1245,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,806.12,243.03,0.0
gfx942,304,58752,5120,12800,ck,0,0,10219.4522,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,753.54,138.87,0.0
gfx942,304,58880,5120,4096,ck,0,0,2968.1976,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.02,291.45,0.0
gfx942,304,58880,5120,5120,ck,0,0,3830.5419,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.89,242.95,0.0
gfx942,304,58880,5120,12800,ck,0,0,10258.2367,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,752.32,138.63,0.0
gfx942,304,59008,5120,4096,ck,0,0,2978.0385,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,831.08,291.1,0.0
gfx942,304,59008,5120,5120,ck,0,0,3864.5591,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,800.54,241.32,0.0
gfx942,304,59008,5120,12800,ck,0,0,10559.2386,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,732.47,134.96,0.0
gfx942,304,59136,5120,4096,ck,0,0,2991.7615,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.06,290.38,0.0
gfx942,304,59136,5120,5120,ck,0,0,3931.1103,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.69,237.73,0.0
gfx942,304,59136,5120,12800,ck,0,0,10399.5486,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,745.33,137.32,0.0
gfx942,304,59264,5120,4096,ck,0,0,2988.2494,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,831.83,291.33,0.0
gfx942,304,59264,5120,5120,ck,0,0,3945.7525,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,787.46,237.35,0.0
gfx942,304,59264,5120,12800,ck,0,0,10386.902,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,747.85,137.77,0.0
gfx942,304,59392,5120,4096,ck,0,0,2962.9247,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.75,294.44,0.0
gfx942,304,59392,5120,5120,ck,0,0,3905.5802,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,797.28,240.29,0.0
gfx942,304,59392,5120,12800,ck,0,0,10303.3068,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,755.55,139.17,0.0
gfx942,304,59520,5120,4096,ck,0,0,2919.5735,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,855.07,299.44,0.0
gfx942,304,59520,5120,5120,ck,0,0,3876.7248,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.95,242.59,0.0
gfx942,304,59520,5120,12800,ck,0,0,10283.3338,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,758.65,139.73,0.0
gfx942,304,59648,5120,4096,ck,0,0,3016.5244,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,829.37,290.43,0.0
gfx942,304,59648,5120,5120,ck,0,0,3880.3089,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.93,242.87,0.0
gfx942,304,59648,5120,12800,ck,0,0,10363.6158,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,754.39,138.93,0.0
gfx942,304,59776,5120,4096,ck,0,0,3029.4296,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,827.61,289.8,0.0
gfx942,304,59776,5120,5120,ck,0,0,3899.5928,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,803.67,242.17,0.0
gfx942,304,59776,5120,12800,ck,0,0,10461.583,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,748.93,137.91,0.0
gfx942,304,59904,5120,4096,ck,0,0,2970.7811,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.76,296.14,0.0
gfx942,304,59904,5120,5120,ck,0,0,3848.5782,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,816.07,245.89,0.0
gfx942,304,59904,5120,12800,ck,0,0,10266.5883,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.79,140.82,0.0
gfx942,304,60032,5120,4096,ck,0,0,2977.3328,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.7,296.1,0.0
gfx942,304,60032,5120,5120,ck,0,0,3867.7676,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.75,245.18,0.0
gfx942,304,60032,5120,12800,ck,0,0,10307.3252,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,763.39,140.55,0.0
gfx942,304,60160,5120,4096,ck,0,0,2981.2586,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,846.39,296.33,0.0
gfx942,304,60160,5120,5120,ck,0,0,3914.3814,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.78,242.76,0.0
gfx942,304,60160,5120,12800,ck,0,0,10311.6713,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.7,140.77,0.0
gfx942,304,60288,5120,4096,ck,0,0,2981.0326,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.25,296.96,0.0
gfx942,304,60288,5120,5120,ck,0,0,3967.1322,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,796.75,240.03,0.0
gfx942,304,60288,5120,12800,ck,0,0,10480.1209,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,754.01,138.79,0.0
gfx942,304,60416,5120,4096,ck,0,0,3074.2062,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,824.29,288.56,0.0
gfx942,304,60416,5120,5120,ck,0,0,3877.6422,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,816.87,246.08,0.0
gfx942,304,60416,5120,12800,ck,0,0,10558.4585,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,750.0,138.04,0.0
gfx942,304,60544,5120,4096,ck,0,0,3007.9691,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,844.22,295.53,0.0
gfx942,304,60544,5120,5120,ck,0,0,3971.5977,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,799.24,240.75,0.0
gfx942,304,60544,5120,12800,ck,0,0,10837.2472,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,732.25,134.76,0.0
gfx942,304,60672,5120,4096,ck,0,0,3055.6935,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.8,291.51,0.0
gfx942,304,60672,5120,5120,ck,0,0,3901.347,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,815.35,245.59,0.0
gfx942,304,60672,5120,12800,ck,0,0,10406.4072,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.18,140.63,0.0
gfx942,304,60800,5120,4096,ck,0,0,3033.4493,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.67,294.25,0.0
gfx942,304,60800,5120,5120,ck,0,0,4046.446,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,787.77,237.27,0.0
gfx942,304,60800,5120,12800,ck,0,0,10993.3115,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,724.91,133.39,0.0
gfx942,304,60928,5120,4096,ck,0,0,3008.7904,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,849.35,297.27,0.0
gfx942,304,60928,5120,5120,ck,0,0,3926.6844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.51,245.01,0.0
gfx942,304,60928,5120,12800,ck,0,0,10906.641,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,732.21,134.72,0.0
gfx942,304,61056,5120,4096,ck,0,0,3022.4001,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.3,296.54,0.0
gfx942,304,61056,5120,5120,ck,0,0,4030.7963,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,794.16,239.17,0.0
gfx942,304,61056,5120,12800,ck,0,0,10622.8925,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,753.35,138.59,0.0
gfx942,304,61184,5120,4096,ck,0,0,3120.8014,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.3,287.78,0.0
gfx942,304,61184,5120,5120,ck,0,0,3979.8235,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,806.02,242.72,0.0
gfx942,304,61184,5120,12800,ck,0,0,10512.9709,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,762.82,140.32,0.0
gfx942,304,61312,5120,4096,ck,0,0,3004.2217,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.0,299.56,0.0
gfx942,304,61312,5120,5120,ck,0,0,3991.4555,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.35,242.51,0.0
gfx942,304,61312,5120,12800,ck,0,0,10538.6894,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,762.55,140.26,0.0
gfx942,304,61440,5120,4096,ck,0,0,3120.2181,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.9,289.01,0.0
gfx942,304,61440,5120,5120,ck,0,0,4021.0037,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,801.1,241.22,0.0
gfx942,304,61440,5120,12800,ck,0,0,10725.4706,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,750.84,138.09,0.0
gfx942,304,61568,5120,4096,ck,0,0,3148.0345,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,820.31,287.04,0.0
gfx942,304,61568,5120,5120,ck,0,0,4089.9477,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,789.24,237.63,0.0
gfx942,304,61568,5120,12800,ck,0,0,10725.545,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,752.39,138.37,0.0
gfx942,304,61696,5120,4096,ck,0,0,3021.5424,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.42,299.66,0.0
gfx942,304,61696,5120,5120,ck,0,0,4075.08,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,793.76,238.98,0.0
gfx942,304,61696,5120,12800,ck,0,0,10889.356,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,742.62,136.56,0.0
gfx942,304,61824,5120,4096,ck,0,0,3074.5234,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.41,295.1,0.0
gfx942,304,61824,5120,5120,ck,0,0,4018.4333,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,806.62,242.84,0.0
gfx942,304,61824,5120,12800,ck,0,0,10582.3268,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,765.75,140.8,0.0
gfx942,304,61952,5120,4096,ck,0,0,3061.0615,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.87,296.99,0.0
gfx942,304,61952,5120,5120,ck,0,0,4024.8777,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,807.0,242.94,0.0
gfx942,304,61952,5120,12800,ck,0,0,11111.5875,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,730.78,134.36,0.0
